date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,premium_paid,premium_received,dollar_pnl,r_multiple,stop_px,target_px,dollar_risk,pct_risk_of_acct,account_equity_pre,followed_rules,setup_quality,fill_quality,gamma_recommended,j_override,hold_minutes,trade_grade,trade_grade_score,delta_at_entry,iv_at_entry,iv_regime,slippage_cents,exit_slippage_cents,tod_bucket,bars_after_trigger,entry_relative_to_bar,hold_quality_pct,cf_time_stop_pnl,cf_high_water_pnl,archetype_match_json,tape_assistance,notes_short,account_id
2023-06-07,10:19:15,10:25:46,MOMENTUM_BREAKOUT,SPXW 2023-06-07 4275.0P,0,4275.0,P,1,2.8,4,280,400,120,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",280,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,7,WIN,,OTM(~-11pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.21,""level"":{""level_name"":""PDH"",""level_px"":428.56,""dist_pct"":0.012},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-07). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.21%; new_extreme=True; nearest level PDH@428.56 (0.012% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-06,11:11:12,11:14:21,RIDE_THE_RIBBON,SPXW 2022-06-06 4115.0P,0,4115.0,P,1,2.55,3.7,255,370,115,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",255,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,3,WIN,,OTM(~-29pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.41,""level"":{""level_name"":""SESSION_OPEN"",""level_px"":414.8,""dist_pct"":-0.089},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-06). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.41%; new_extreme=False; nearest level SESSION_OPEN@414.8 (-0.089% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-23,12:06:22,12:36:32,MOMENTUM_BREAKOUT,SPXW 2022-06-23 3720.0P,0,3720.0,P,3,2.217,2.6,665,780,115,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",665,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,30,WIN,,OTM(~-22pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.53,""level"":{""level_name"":""IDL"",""level_px"":374.01,""dist_pct"":0.048},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-23). 3plus_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.53%; new_extreme=True; nearest level IDL@374.01 (0.048% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-02,13:17:27,13:23:59,MOMENTUM_BREAKOUT,SPXW 2023-06-02 4290.0C,0,4290.0,C,1,2.85,4,285,400,115,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",285,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,7,WIN,,OTM(~-15pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.45,""level"":{""level_name"":""ROUND"",""level_px"":427,""dist_pct"":0.112},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-02). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.45%; new_extreme=True; nearest level ROUND@427 (0.112% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-31,09:33:27,09:41:17,MOMENTUM_BREAKOUT,SPXW 2022-05-31 4050.0P,0,4050.0,P,1,3.4,4.5,340,450,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",340,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,8,WIN,,OTM(~-65pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.51,""level"":{""level_name"":""IDL"",""level_px"":411.46,""dist_pct"":0.005},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-31). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.51%; new_extreme=True; nearest level IDL@411.46 (0.005% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-22,09:40:32,09:53:11,RIDE_THE_RIBBON,SPXW 2022-06-22 3790.0C,0,3790.0,C,2,2.2,2.75,440,550,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",440,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,13,WIN,,OTM(~-67pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.46,""level"":{""level_name"":""IDH"",""level_px"":372.44,""dist_pct"":-0.046},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-22). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.46%; new_extreme=False; nearest level IDH@372.44 (-0.046% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-05-31,09:36:15,10:23:52,BEARISH_REJECTION,SPXW 2023-05-31 4160.0P,0,4160.0,P,1,3.1,4.2,310,420,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",310,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,48,WIN,,OTM(~-26pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bearish_reversal_off_high"",""trigger"":""rejection"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.09,""level"":{""level_name"":""IDH"",""level_px"":418.77,""dist_pct"":-0.036},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-05-31). 1-2_lot. Archetype=reversal-off-extreme (bearish_reversal_off_high); trigger=rejection; VWAP above; prior-30m 0.09%; new_extreme=True; nearest level IDH@418.77 (-0.036% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-05-31,11:00:30,11:06:19,RIDE_THE_RIBBON,SPXW 2023-05-31 4160.0P,0,4160.0,P,1,3.9,5,390,500,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",390,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,6,WIN,,OTM(~-8pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""rejection"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.01,""level"":{""level_name"":""ROUND"",""level_px"":417,""dist_pct"":-0.053},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-05-31). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=rejection; VWAP below; prior-30m -0.01%; new_extreme=False; nearest level ROUND@417 (-0.053% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-07,10:34:27,10:35:16,RIDE_THE_RIBBON,SPXW 2023-06-07 4275.0P,0,4275.0,P,1,3.4,4.5,340,450,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",340,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,1,WIN,,OTM(~-6pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.27,""level"":{""level_name"":""ROUND"",""level_px"":428,""dist_pct"":0.028},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-07). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.27%; new_extreme=False; nearest level ROUND@428 (0.028% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-09,09:45:32,09:54:38,RIDE_THE_RIBBON,SPXW 2023-06-09 4325.0C,0,4325.0,C,1,3.1,4.2,310,420,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",310,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,9,WIN,,OTM(~-18pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.15,""level"":{""level_name"":""IDH"",""level_px"":430.98,""dist_pct"":-0.056},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-06-09). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.15%; new_extreme=False; nearest level IDH@430.98 (-0.056% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-09-18,11:23:00,11:31:32,MOMENTUM_BREAKOUT,SPXW 2023-09-18 4465.0C,0,4465.0,C,1,2.1,3.2,210,320,110,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",210,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,9,WIN,,OTM(~-26pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.12,""level"":{""level_name"":""ROUND"",""level_px"":444,""dist_pct"":-0.016},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-09-18). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.12%; new_extreme=True; nearest level ROUND@444 (-0.016% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-03-08,12:11:21,12:17:34,MOMENTUM_BREAKOUT,SPY 2022-03-09 425.0C,1,425.0,C,1,1.83,2.89,183,289,106,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",183,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,6,WIN,,OTM(~-2pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":1.7,""level"":{""level_name"":""ROUND"",""level_px"":423,""dist_pct"":-0.007},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-03-08). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 1.7%; new_extreme=True; nearest level ROUND@423 (-0.007% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-03,10:57:31,11:06:04,RIDE_THE_RIBBON,SPXW 2022-05-03 4220.0C,0,4220.0,C,1,1.95,3,195,300,105,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",195,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,9,WIN,,OTM(~-67pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.08,""level"":{""level_name"":""ROUND"",""level_px"":415,""dist_pct"":0.067},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-03). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.08%; new_extreme=False; nearest level ROUND@415 (0.067% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-26,09:35:01,09:51:58,MOMENTUM_BREAKOUT,SPXW 2022-05-26 4075.0C,0,4075.0,C,1,1.75,2.8,175,280,105,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",175,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,17,WIN,,OTM(~-63pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.67,""level"":{""level_name"":""ROUND"",""level_px"":401,""dist_pct"":0.047},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-26). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.67%; new_extreme=True; nearest level ROUND@401 (0.047% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-08-17,09:34:20,09:36:02,MOMENTUM_BREAKOUT,SPXW 2022-08-17 4310.0C,0,4310.0,C,1,2.25,3.3,225,330,105,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",225,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,2,WIN,,OTM(~-44pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.15,""level"":{""level_name"":""IDH"",""level_px"":426.79,""dist_pct"":-0.042},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-08-17). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.15%; new_extreme=True; nearest level IDH@426.79 (-0.042% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-09-21,13:35:18,13:59:51,RIDE_THE_RIBBON,SPXW 2022-09-21 3980.0C,0,3980.0,C,1,2.95,4,295,400,105,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",295,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,25,WIN,,OTM(~-116pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.1,""level"":{""level_name"":""SESSION_OPEN"",""level_px"":386.12,""dist_pct"":0.066},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-09-21). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.1%; new_extreme=False; nearest level SESSION_OPEN@386.12 (0.066% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-06-14,10:31:54,11:33:18,RIDE_THE_RIBBON,SPY 2023-06-14 440.0C,0,440.0,C,6,0.77,0.94,462,564,102,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",462,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,61,WIN,,OTM(~-2pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.1,""level"":{""level_name"":""ROUND"",""level_px"":438,""dist_pct"":-0.01},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2023-06-14). 3plus_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.1%; new_extreme=False; nearest level ROUND@438 (-0.01% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-03-16,10:16:49,10:18:10,MOMENTUM_BREAKOUT,SPXW 2022-03-16 4400.0C,0,4400.0,C,1,2.9,3.9,290,390,100,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",290,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,1,WIN,,OTM(~-62pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.37,""level"":{""level_name"":""ROUND"",""level_px"":434,""dist_pct"":-0.037},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-03-16). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.37%; new_extreme=True; nearest level ROUND@434 (-0.037% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-04,13:28:50,14:29:47,RIDE_THE_RIBBON,SPXW 2022-04-04 4580.0C,0,4580.0,C,1,2.1,3.1,210,310,100,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",210,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,61,WIN,,OTM(~-27pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.05,""level"":{""level_name"":""ROUND"",""level_px"":455,""dist_pct"":0.064},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-04). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m 0.05%; new_extreme=False; nearest level ROUND@455 (0.064% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-12,12:08:27,13:59:23,RIDE_THE_RIBBON,SPY 2022-04-13 439.0P,1,439.0,P,1,0.88,1.88,88,188,100,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",88,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,111,WIN,,OTM(~-4pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.37,""level"":{""level_name"":""ROUND"",""level_px"":443,""dist_pct"":-0.045},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-04-12). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.37%; new_extreme=False; nearest level ROUND@443 (-0.045% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-22,09:40:59,10:19:43,MOMENTUM_BREAKOUT,SPXW 2022-04-22 4305.0P,0,4305.0,P,2,2.3,2.8,460,560,100,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",460,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,39,WIN,,OTM(~-36pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.63,""level"":{""level_name"":""ROUND"",""level_px"":434,""dist_pct"":0.018},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-22). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.63%; new_extreme=True; nearest level ROUND@434 (0.018% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-25,09:43:41,09:44:54,MOMENTUM_BREAKOUT,SPXW 2022-04-25 4160.0P,0,4160.0,P,1,2.8,3.8,280,380,100,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",280,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,1,WIN,,OTM(~-58pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.45,""level"":{""level_name"":""IDL"",""level_px"":421.84,""dist_pct"":-0.023},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-25). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.45%; new_extreme=True; nearest level IDL@421.84 (-0.023% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
